transaction_id,sender_account_id,receiver_account_id,receiver_account_number,receiver_name,amount,transaction_time,transaction_hour,transaction_dayofweek,is_off_hours,is_high_value,is_repeated_amount,anomaly_score,risk_level,is_fraud,status,rule_triggered
TXN004397,ACC0067,ACC0079,1851819913,Ira Bava,50858.12,2025-12-17T11:07:56,11,2,0,0,0,19.01,Low,0,Normal,None
TXN004398,ACC0098,ACC0079,1851819913,Parth Sridhar,33522.46,2025-06-09T14:17:13,14,0,0,0,0,7.4,Low,0,Normal,None
TXN004399,ACC0100,ACC0104,7858164010,Xiti Mangal,62665.55,2026-01-10T10:57:21,10,5,0,0,0,18.13,Low,0,Normal,None
TXN004400,ACC0089,ACC0120,7313226025,Liam Bhatt,49359.27,2025-12-05T16:51:51,16,4,0,0,0,12.04,Low,0,Normal,None
TXN004401,ACC0107,ACC0115,7539399243,Mugdha Lad,2699.15,2025-06-24T12:26:34,12,1,0,0,1,33.54,Medium,1,Flagged,RULE001
TXN004402,ACC0025,ACC0101,6122110529,Nandini Ahuja,344155.42,2025-11-07T18:08:49,18,4,0,1,0,37.52,Medium,1,Flagged,RULE003
TXN004403,ACC0122,ACC0050,9805620900,Caleb More,84468.93,2025-08-30T12:05:33,12,5,0,0,0,18.4,Low,0,Normal,None
TXN004404,ACC0120,ACC0106,9650701349,Peter Bumb,56364.66,2025-11-17T15:55:22,15,0,0,0,0,12.59,Low,0,Normal,None
TXN004405,ACC0100,ACC0075,6231117883,Laksh Lad,38436.37,2026-04-23T19:14:55,19,3,0,0,0,10.99,Low,0,Normal,None
TXN004406,ACC0041,ACC0046,3472487690,Eiravati Verma,45984.04,2025-08-16T17:41:56,17,5,0,0,0,18.96,Low,0,Normal,None
TXN004407,ACC0060,ACC0080,3693985578,Vansha Parekh,12091.23,2025-04-26T16:54:18,16,5,0,0,0,2.44,Low,0,Normal,None
TXN004408,ACC0086,ACC0017,5736462531,Zilmil Chaudhuri,74685.66,2025-01-06T02:05:26,2,0,1,0,0,30.49,Medium,1,Flagged,RULE002
TXN004409,ACC0020,ACC0096,1074059253,Azad Shanker,54307.38,2026-03-11T02:37:33,2,2,1,0,0,40.87,Medium,1,Flagged,RULE002
TXN004410,ACC0037,ACC0042,7954672204,Dhruv Zacharia,93217.44,2025-07-08T13:48:52,13,1,0,0,0,21.3,Low,0,Normal,None
TXN004411,ACC0034,ACC0007,3849232839,Yashica Mahajan,28728.27,2025-05-18T14:34:57,14,6,0,0,0,6.94,Low,0,Normal,None
TXN004412,ACC0022,ACC0031,3196545325,Aarush Karpe,61114.72,2025-05-05T10:18:36,10,0,0,0,0,18.05,Low,0,Normal,None
TXN004413,ACC0077,ACC0098,6879898071,Sneha Wable,22613.64,2025-02-27T10:23:10,10,3,0,0,0,10.76,Low,0,Normal,None
TXN004414,ACC0068,ACC0032,6111349421,Gabriel Ramanathan,46935.38,2026-05-03T20:29:15,20,6,0,0,0,15.67,Low,0,Normal,None
TXN004415,ACC0047,ACC0005,4776436931,Amruta Upadhyay,1457840.55,2026-03-29T14:16:51,14,6,0,1,0,43.0,Medium,1,Flagged,RULE003
TXN004416,ACC0107,ACC0001,8067372072,Gopal Pai,66992.94,2025-04-05T14:42:19,14,5,0,0,0,17.76,Low,0,Normal,None
TXN004417,ACC0035,ACC0005,4776436931,Zaitra Bassi,8399.0,2025-01-21T14:05:26,14,1,0,0,0,2.98,Low,0,Normal,None
TXN004418,ACC0104,ACC0041,5659161352,Neel Boase,82367.46,2025-10-16T16:43:09,16,3,0,0,0,16.23,Low,0,Normal,None
TXN004419,ACC0012,ACC0092,9074999565,Anjali Srinivasan,11987.33,2025-09-23T15:47:54,15,1,0,0,0,8.81,Low,0,Normal,None
TXN004420,ACC0039,ACC0041,5659161352,Rehaan Kothari,169916.5,2025-04-02T09:56:09,9,2,0,1,0,37.81,Medium,1,Flagged,RULE003
TXN004421,ACC0052,ACC0062,7767538527,Yutika Bhatia,668.43,2025-10-14T14:49:44,14,1,0,0,0,3.16,Low,0,Normal,None
TXN004422,ACC0109,ACC0076,2584392711,Dakshesh Ramesh,173984.66,2025-04-17T10:19:44,10,3,0,1,0,38.28,Medium,1,Flagged,RULE003
TXN004423,ACC0044,ACC0007,3849232839,Kashish Edwin,38611.37,2025-07-01T16:58:20,16,1,0,0,0,15.9,Low,0,Normal,None
TXN004424,ACC0013,ACC0034,6141226746,Balvan Bali,23648.69,2025-01-23T10:06:31,10,3,0,0,0,11.82,Low,0,Normal,None
TXN004425,ACC0114,ACC0113,1651662547,Radhika Karnik,77564.05,2025-02-03T08:31:27,8,0,0,0,0,15.44,Low,0,Normal,None
TXN004426,ACC0073,ACC0119,1322401182,Yatan Guha,92541.58,2025-02-14T11:23:23,11,4,0,0,0,20.32,Low,0,Normal,None
TXN004427,ACC0092,ACC0007,3849232839,Balveer Dhawan,8384.86,2026-05-13T16:56:10,16,2,0,0,0,6.28,Low,0,Normal,None
TXN004428,ACC0121,ACC0007,3849232839,Yahvi Jaggi,66072.31,2026-05-09T11:57:52,11,5,0,0,1,45.55,Medium,1,Flagged,RULE001
TXN004429,ACC0008,ACC0097,3971203213,Harsh Pandey,11546.54,2025-01-08T01:19:31,1,2,1,0,0,40.62,Medium,1,Flagged,RULE002
TXN004430,ACC0022,ACC0042,7954672204,Elijah Kade,48559.79,2026-04-04T14:52:17,14,5,0,0,0,17.63,Low,0,Normal,None
TXN004431,ACC0075,ACC0033,9597198563,Arya Gara,11061.78,2025-05-09T10:01:39,10,4,0,0,0,3.08,Low,0,Normal,None
TXN004432,ACC0015,ACC0046,3472487690,Inaya Venkataraman,59883.65,2025-08-11T22:17:12,22,0,0,0,1,39.04,Medium,1,Flagged,RULE001
TXN004433,ACC0066,ACC0015,3373077218,Kamala Gola,42571.55,2025-08-28T17:01:40,17,3,0,0,0,11.49,Low,0,Normal,None
TXN004434,ACC0040,ACC0061,2785736751,Sara Devi,934.87,2025-11-08T08:21:36,8,5,0,0,0,10.1,Low,0,Normal,None
TXN004435,ACC0057,ACC0067,9018065507,Dalbir Rau,30116.47,2025-02-17T16:51:10,16,0,0,0,0,9.22,Low,0,Normal,None
TXN004436,ACC0079,ACC0005,4776436931,Lopa Johal,13477.74,2025-08-21T21:30:14,21,3,0,0,0,4.47,Low,0,Normal,None
TXN004437,ACC0125,ACC0052,7852415525,Warinder Padmanabhan,9619.35,2026-04-14T01:09:56,1,1,1,0,0,22.66,Low,1,Flagged,RULE002
TXN004438,ACC0090,ACC0057,2227193073,Shaurya Sankaran,1848.86,2025-03-03T19:01:54,19,0,0,0,0,8.01,Low,0,Normal,None
TXN004439,ACC0014,ACC0075,6231117883,Omisha Sha,3201.85,2025-06-24T11:19:54,11,1,0,0,1,41.98,Medium,1,Flagged,RULE001
TXN004440,ACC0024,ACC0128,8822944679,Rajata Deo,38344.95,2025-01-23T21:29:24,21,3,0,0,0,8.71,Low,0,Normal,None
TXN004441,ACC0011,ACC0017,5736462531,Aarnav Bumb,27760.14,2026-02-01T10:43:27,10,6,0,0,0,9.98,Low,0,Normal,None
TXN004442,ACC0119,ACC0117,4178659381,Ria Biswas,22853.96,2025-12-21T14:48:24,14,6,0,0,0,7.68,Low,0,Normal,None
TXN004443,ACC0023,ACC0077,4518871744,Anthony Chaudhuri,68768.08,2025-03-07T10:15:21,10,4,0,0,0,22.58,Low,0,Normal,None
TXN004444,ACC0108,ACC0051,5816198518,Tejas Pal,70782.69,2025-09-09T15:14:17,15,1,0,0,0,16.28,Low,0,Normal,None
TXN004445,ACC0108,ACC0051,5816198518,Radha Mangat,23754.0,2025-01-24T11:13:51,11,4,0,0,0,12.28,Low,0,Normal,None
TXN004446,ACC0051,ACC0028,1118543408,Darika Pau,62731.28,2025-09-24T10:16:08,10,2,0,0,0,21.0,Low,0,Normal,None
TXN004447,ACC0078,ACC0031,3196545325,Meera Raju,76911.77,2025-03-27T20:32:31,20,3,0,0,0,22.54,Low,0,Normal,None
TXN004448,ACC0127,ACC0061,2785736751,Yashawini Nair,212807.1,2025-10-29T11:42:12,11,2,0,1,0,42.64,Medium,1,Flagged,RULE003
TXN004449,ACC0099,ACC0039,5296710795,Advik Krishnamurthy,4275.65,2025-05-02T09:19:32,9,4,0,0,1,41.96,Medium,1,Flagged,RULE001
TXN004450,ACC0057,ACC0003,1429416213,Tara Bava,19912.86,2025-07-06T16:22:38,16,6,0,0,0,7.65,Low,0,Normal,None
TXN004451,ACC0128,ACC0004,2139027119,Baljiwan Atwal,90481.17,2025-11-06T15:07:26,15,3,0,0,0,24.59,Low,0,Normal,None
TXN004452,ACC0055,ACC0083,3105400301,Samuel Radhakrishnan,45672.42,2025-10-08T02:03:50,2,2,1,0,0,31.4,Medium,1,Flagged,RULE002
TXN004453,ACC0033,ACC0041,5659161352,Rachit Lata,366419.55,2025-02-17T14:02:38,14,0,0,1,0,51.02,High,1,Flagged,RULE003
TXN004454,ACC0097,ACC0098,6879898071,Wridesh Khalsa,90937.98,2025-06-23T13:24:33,13,0,0,0,1,40.42,Medium,1,Flagged,RULE001
TXN004455,ACC0098,ACC0039,5296710795,Bahadurjit Ravel,56355.46,2026-05-31T11:49:42,11,6,0,0,0,16.62,Low,0,Normal,None
TXN004456,ACC0120,ACC0061,2785736751,Ekanta Wali,55389.13,2025-09-26T11:08:38,11,4,0,0,0,11.88,Low,0,Normal,None
TXN004457,ACC0013,ACC0073,2062073697,Samuel Bhatti,12284.94,2025-01-02T11:06:25,11,3,0,0,0,2.86,Low,0,Normal,None
TXN004458,ACC0076,ACC0115,7539399243,Yashvi Iyer,41746.25,2025-02-01T01:37:29,1,5,1,0,0,30.17,Medium,1,Flagged,RULE002
TXN004459,ACC0008,ACC0128,8822944679,Ishanvi Walia,7324.42,2025-10-31T20:30:22,20,4,0,0,0,2.05,Low,0,Normal,None
TXN004460,ACC0040,ACC0111,3051831252,Turvi Bakshi,77657.71,2026-02-26T02:28:08,2,3,1,0,0,24.15,Low,1,Flagged,RULE002
TXN004461,ACC0076,ACC0123,5010075517,Banjeet Varkey,88676.77,2026-02-23T08:36:23,8,0,0,0,0,16.91,Low,0,Normal,None
TXN004462,ACC0017,ACC0087,7839626408,Harini Bath,51679.55,2025-05-20T21:48:39,21,1,0,0,0,17.17,Low,0,Normal,None
TXN004463,ACC0092,ACC0055,8033702319,Utkarsh Datta,56231.7,2025-01-15T21:35:17,21,2,0,0,0,18.26,Low,0,Normal,None
TXN004464,ACC0114,ACC0061,2785736751,Urvashi Malhotra,70287.85,2026-05-27T18:53:57,18,2,0,0,0,22.86,Low,0,Normal,None
TXN004465,ACC0003,ACC0034,6141226746,Yutika Narula,69906.55,2025-01-29T18:08:40,18,2,0,0,0,16.06,Low,0,Normal,None
TXN004466,ACC0067,ACC0069,9072992279,Radhika Buch,14645.39,2025-06-05T01:31:39,1,3,1,0,0,33.61,Medium,1,Flagged,RULE002
TXN004467,ACC0079,ACC0006,3271782991,Ira Gokhale,84467.23,2025-10-26T15:19:21,15,6,0,0,0,23.51,Low,0,Normal,None
TXN004468,ACC0100,ACC0021,4482141802,Kalpit Lala,26385.61,2026-04-04T12:09:50,12,5,0,0,0,13.95,Low,0,Normal,None
TXN004469,ACC0101,ACC0120,7313226025,Panini Din,61965.51,2026-04-03T01:46:49,1,4,1,0,0,27.01,Medium,1,Flagged,RULE002
TXN004470,ACC0069,ACC0034,6141226746,Rishi Dave,10042.14,2025-08-17T15:43:23,15,6,0,0,0,6.87,Low,0,Normal,None
TXN004471,ACC0007,ACC0068,6923206003,Patrick Atwal,51332.02,2026-01-03T14:20:42,14,5,0,0,0,11.2,Low,0,Normal,None
TXN004472,ACC0092,ACC0036,7473041886,Yatin Bhat,54105.96,2025-06-09T13:20:03,13,0,0,0,0,17.77,Low,0,Normal,None
TXN004473,ACC0127,ACC0098,6879898071,Michael Chaudhary,28191.83,2026-03-09T15:12:23,15,0,0,0,0,15.23,Low,0,Normal,None
TXN004474,ACC0077,ACC0110,5146780827,Oscar Upadhyay,46096.81,2026-01-26T14:31:01,14,0,0,0,0,15.33,Low,0,Normal,None
TXN004475,ACC0078,ACC0074,2024542722,Shaurya Sen,46325.54,2026-01-09T01:17:05,1,4,1,0,0,34.9,Medium,1,Flagged,RULE002
TXN004476,ACC0009,ACC0115,7539399243,Bishakha Kalla,52833.92,2025-11-22T17:43:36,17,5,0,0,0,15.67,Low,0,Normal,None
TXN004477,ACC0102,ACC0011,7393195616,Janaki Ahluwalia,49606.17,2025-05-27T15:22:11,15,1,0,0,0,15.92,Low,0,Normal,None
TXN004478,ACC0071,ACC0117,4178659381,Chanakya Ranganathan,15681.4,2025-12-30T14:39:01,14,1,0,0,0,4.06,Low,0,Normal,None
TXN004479,ACC0006,ACC0130,2194673401,Qabil Saini,86253.5,2025-12-02T20:48:31,20,1,0,0,0,15.43,Low,0,Normal,None
TXN004480,ACC0115,ACC0012,2188332531,Neha Jayaraman,12841.28,2025-02-18T12:27:27,12,1,0,0,0,8.91,Low,0,Normal,None
TXN004481,ACC0071,ACC0102,3964229896,Sai Dasgupta,518452.12,2025-04-14T09:00:12,9,0,0,1,0,37.09,Medium,1,Flagged,RULE003
TXN004482,ACC0024,ACC0010,2472659626,Megha Chanda,69011.22,2026-04-16T15:28:51,15,3,0,0,0,14.96,Low,0,Normal,None
TXN004483,ACC0037,ACC0115,7539399243,Manthan Kakar,39394.86,2026-05-31T21:26:35,21,6,0,0,0,8.57,Low,0,Normal,None
TXN004484,ACC0095,ACC0064,6242173772,Nakul Nigam,54418.11,2025-12-22T02:45:11,2,0,1,0,0,29.7,Medium,1,Flagged,RULE002
TXN004485,ACC0070,ACC0064,6242173772,Sanaya Kalla,32465.12,2025-08-03T18:53:53,18,6,0,0,0,11.2,Low,0,Normal,None
TXN004486,ACC0118,ACC0072,2503068227,Jonathan Solanki,79590.11,2025-12-23T11:25:01,11,1,0,0,0,16.29,Low,0,Normal,None
TXN004487,ACC0081,ACC0062,7767538527,Chasmum Ganguly,75308.79,2026-04-20T02:24:03,2,0,1,0,0,42.85,Medium,1,Flagged,RULE002
TXN004488,ACC0121,ACC0056,6322520473,Arjun Acharya,3928.37,2025-10-09T16:07:04,16,3,0,0,1,36.98,Medium,1,Flagged,RULE001
TXN004489,ACC0020,ACC0060,7076811348,Rachana Bal,72770.73,2026-01-24T22:45:00,22,5,0,0,0,17.38,Low,0,Normal,None
TXN004490,ACC0037,ACC0008,4821286999,Liam Anne,82131.31,2025-11-04T10:26:14,10,1,0,0,0,16.24,Low,0,Normal,None
TXN004491,ACC0007,ACC0057,2227193073,Champak Krish,1298281.93,2025-11-10T13:28:21,13,0,0,1,0,44.89,Medium,1,Flagged,RULE003
TXN004492,ACC0098,ACC0053,7462972995,Pavani Rastogi,71086.81,2025-06-28T13:43:50,13,5,0,0,0,17.63,Low,0,Normal,None
TXN004493,ACC0054,ACC0013,9503167458,Michael Karpe,1462260.72,2026-02-16T13:40:12,13,0,0,1,0,37.72,Medium,1,Flagged,RULE003
TXN004494,ACC0070,ACC0103,7374584386,Amol Patla,29942.21,2025-07-20T11:39:21,11,6,0,0,0,14.76,Low,0,Normal,None
TXN004495,ACC0010,ACC0023,8982597239,Hritik Iyer,72079.16,2026-05-22T13:30:40,13,4,0,0,0,15.97,Low,0,Normal,None
TXN004496,ACC0047,ACC0087,7839626408,Jagrati Goda,74787.96,2026-01-06T14:36:50,14,1,0,0,0,16.8,Low,0,Normal,None
TXN004497,ACC0019,ACC0080,3693985578,Yuvraj Gokhale,58158.14,2026-04-14T13:59:37,13,1,0,0,0,14.08,Low,0,Normal,None
TXN004498,ACC0007,ACC0076,2584392711,Rudra Narain,9537.46,2026-03-12T17:43:49,17,3,0,0,0,5.25,Low,0,Normal,None
TXN004499,ACC0071,ACC0034,6141226746,Onkar Jhaveri,23527.68,2025-05-28T01:50:47,1,2,1,0,0,35.57,Medium,1,Flagged,RULE002
TXN004500,ACC0031,ACC0116,7136777415,Januja Bora,76831.46,2026-03-20T11:00:37,11,4,0,0,0,16.58,Low,0,Normal,None
TXN004501,ACC0120,ACC0071,3019952485,Kevin Gandhi,8483.2,2025-11-25T14:00:59,14,1,0,0,0,7.62,Low,0,Normal,None
TXN004502,ACC0105,ACC0092,9074999565,Balveer Balakrishnan,74788.03,2026-05-14T09:22:27,9,3,0,0,0,18.06,Low,0,Normal,None
TXN004503,ACC0059,ACC0060,7076811348,Jeevika Srinivas,16671.03,2025-10-17T10:54:04,10,4,0,0,0,8.83,Low,0,Normal,None
TXN004504,ACC0034,ACC0073,2062073697,Kritika Suresh,32829.82,2025-09-29T12:32:50,12,0,0,0,0,12.63,Low,0,Normal,None
TXN004505,ACC0006,ACC0030,8672650595,Victor Subramaniam,66211.7,2025-07-12T01:08:49,1,5,1,0,0,22.98,Low,1,Flagged,RULE002
TXN004506,ACC0009,ACC0099,6715705115,Girik Nayar,75977.47,2025-04-20T14:20:30,14,6,0,0,0,18.91,Low,0,Normal,None
TXN004507,ACC0048,ACC0065,3085816511,Lucky Buch,4207.94,2026-02-01T12:35:06,12,6,0,0,0,4.85,Low,0,Normal,None
TXN004508,ACC0010,ACC0105,2272368870,Kalpit Sawhney,61409.76,2026-01-19T11:19:26,11,0,0,0,0,16.99,Low,0,Normal,None
TXN004509,ACC0069,ACC0105,2272368870,Ekta Ramaswamy,39435.64,2026-05-02T10:21:37,10,5,0,0,0,8.14,Low,0,Normal,None
TXN004510,ACC0044,ACC0100,6611903015,Nitara Palla,485969.09,2025-03-12T16:10:36,16,2,0,1,0,52.08,High,1,Flagged,RULE003
TXN004511,ACC0003,ACC0123,5010075517,Kiaan Rout,92112.12,2025-02-13T18:47:42,18,3,0,0,0,19.99,Low,0,Normal,None
TXN004512,ACC0103,ACC0059,3980491761,Qadim Palan,21993.21,2025-02-10T13:18:57,13,0,0,0,0,9.9,Low,0,Normal,None
TXN004513,ACC0084,ACC0127,2075321966,Lavanya Mand,31231.89,2026-02-26T14:57:32,14,3,0,0,0,13.99,Low,0,Normal,None
TXN004514,ACC0003,ACC0028,1118543408,Sanya Chacko,10255.33,2025-04-18T11:00:46,11,4,0,0,0,11.96,Low,0,Normal,None
TXN004515,ACC0104,ACC0013,9503167458,Yoshita Ramanathan,91855.88,2025-05-07T13:22:05,13,2,0,0,0,15.65,Low,0,Normal,None
TXN004516,ACC0005,ACC0061,2785736751,Jason Bera,79111.1,2025-05-08T17:21:06,17,3,0,0,0,22.04,Low,0,Normal,None
TXN004517,ACC0085,ACC0020,9292791081,Jagvi Brar,88542.08,2025-02-01T14:29:08,14,5,0,0,0,23.84,Low,0,Normal,None
TXN004518,ACC0086,ACC0067,9018065507,Pushti Tak,63982.89,2026-02-18T08:15:06,8,2,0,0,0,17.89,Low,0,Normal,None
TXN004519,ACC0121,ACC0033,9597198563,Mitesh Amble,3834.14,2025-09-18T22:35:41,22,3,0,0,1,40.11,Medium,1,Flagged,RULE001
TXN004520,ACC0047,ACC0054,8995059760,Wazir Sen,59389.02,2025-06-18T13:16:58,13,2,0,0,0,19.4,Low,0,Normal,None
TXN004521,ACC0083,ACC0052,7852415525,Banjeet Sha,54799.0,2026-02-07T12:02:14,12,5,0,0,0,14.65,Low,0,Normal,None
TXN004522,ACC0124,ACC0046,3472487690,Jai Pillay,29971.01,2025-11-06T15:53:47,15,3,0,0,1,43.44,Medium,1,Flagged,RULE001
TXN004523,ACC0120,ACC0078,9410288290,Udyati Gera,55107.1,2025-01-11T10:24:33,10,5,0,0,0,17.73,Low,0,Normal,None
TXN004524,ACC0128,ACC0070,8868054898,Varenya Pandey,89174.0,2025-07-06T10:17:15,10,6,0,0,0,23.72,Low,0,Normal,None
TXN004525,ACC0038,ACC0001,8067372072,Sai Subramanian,98388.84,2025-03-27T12:38:42,12,3,0,0,1,25.48,Medium,1,Flagged,RULE001
TXN004526,ACC0068,ACC0116,7136777415,Zaid Rajagopal,1992692.47,2026-05-26T13:17:29,13,1,0,1,0,41.59,Medium,1,Flagged,RULE003
TXN004527,ACC0066,ACC0008,4821286999,Ekantika Suri,29885.77,2025-04-20T09:47:26,9,6,0,0,0,9.59,Low,0,Normal,None
TXN004528,ACC0120,ACC0115,7539399243,Bahadurjit Jhaveri,21629.91,2025-04-21T18:58:54,18,0,0,0,0,14.05,Low,0,Normal,None
TXN004529,ACC0098,ACC0091,8721631198,Aadi Zacharia,86229.14,2026-05-16T16:07:44,16,5,0,0,0,16.75,Low,0,Normal,None
TXN004530,ACC0126,ACC0129,4248149900,Onkar Kurian,694731.42,2025-12-25T16:20:45,16,3,0,1,0,43.15,Medium,1,Flagged,RULE003
TXN004531,ACC0063,ACC0022,4011966884,Eshana Majumdar,56035.62,2026-01-10T18:50:17,18,5,0,0,0,15.42,Low,0,Normal,None
TXN004532,ACC0090,ACC0104,7858164010,Omya Dar,90509.2,2025-03-01T20:17:59,20,5,0,0,0,21.21,Low,0,Normal,None
TXN004533,ACC0038,ACC0095,8261111839,Gaurang Subramanian,1200631.63,2025-07-12T16:36:09,16,5,0,1,0,34.85,Medium,1,Flagged,RULE003
TXN004534,ACC0007,ACC0001,8067372072,Raksha Narain,46758.71,2026-03-30T15:24:10,15,0,0,0,0,10.84,Low,0,Normal,None
TXN004535,ACC0038,ACC0071,3019952485,Ekavir Madan,87063.81,2025-03-26T20:14:50,20,2,0,0,0,23.14,Low,0,Normal,None
TXN004536,ACC0026,ACC0074,2024542722,Hredhaan Jhaveri,524568.1,2026-04-01T02:24:39,2,2,1,1,0,74.8,High,1,Flagged,RULE002|RULE003
TXN004537,ACC0064,ACC0041,5659161352,Pranav Ramesh,89394.02,2025-09-04T19:19:56,19,3,0,0,0,18.09,Low,0,Normal,None
TXN004538,ACC0010,ACC0029,2140169349,Chaman Tripathi,4240.27,2025-11-21T21:48:46,21,4,0,0,0,1.81,Low,0,Normal,None
TXN004539,ACC0044,ACC0126,7614170462,Faqid Mani,365745.1,2025-11-07T20:26:00,20,4,0,1,0,39.5,Medium,1,Flagged,RULE003
TXN004540,ACC0114,ACC0065,3085816511,Hardik Dhaliwal,30921.9,2025-03-10T20:06:24,20,0,0,0,0,6.19,Low,0,Normal,None
TXN004541,ACC0024,ACC0050,9805620900,Wazir Prakash,731.91,2026-04-02T20:54:46,20,3,0,0,1,40.77,Medium,1,Flagged,RULE001
TXN004542,ACC0125,ACC0004,2139027119,Zayyan Mallick,21837.99,2026-05-30T10:52:07,10,5,0,0,0,11.42,Low,0,Normal,None
TXN004543,ACC0027,ACC0077,4518871744,Oni Warrior,55687.4,2025-09-24T11:06:29,11,2,0,0,1,35.0,Medium,1,Flagged,RULE001
TXN004544,ACC0020,ACC0073,2062073697,Harrison Rai,81908.26,2026-01-13T19:34:32,19,1,0,0,0,17.22,Low,0,Normal,None
TXN004545,ACC0110,ACC0055,8033702319,Vedant Rana,63896.06,2026-01-12T16:36:50,16,0,0,0,1,38.55,Medium,1,Flagged,RULE001
TXN004546,ACC0025,ACC0030,8672650595,Triveni Ray,17576.26,2025-10-30T11:13:00,11,3,0,0,0,5.47,Low,0,Normal,None
TXN004547,ACC0075,ACC0029,2140169349,Yamini Maharaj,63334.57,2025-01-16T14:46:09,14,3,0,0,1,33.09,Medium,1,Flagged,RULE001
TXN004548,ACC0103,ACC0033,9597198563,Siddharth Bhasin,68398.49,2026-02-19T16:03:06,16,3,0,0,0,16.38,Low,0,Normal,None
TXN004549,ACC0024,ACC0027,6493800024,Ojas Arya,54463.07,2025-12-01T22:45:44,22,0,0,0,0,11.83,Low,0,Normal,None
TXN004550,ACC0100,ACC0066,1116402431,Yashvi Grewal,23379.64,2026-01-18T21:27:47,21,6,0,0,0,9.87,Low,0,Normal,None
TXN004551,ACC0026,ACC0062,7767538527,Damini Kulkarni,21299.63,2025-09-06T20:35:03,20,5,0,0,0,9.69,Low,0,Normal,None
TXN004552,ACC0015,ACC0117,4178659381,Bhavna Bhatnagar,53845.94,2025-12-22T11:49:14,11,0,0,0,0,11.81,Low,0,Normal,None
TXN004553,ACC0059,ACC0057,2227193073,Victor Choudhury,42559.43,2026-03-19T13:11:53,13,3,0,0,0,12.46,Low,0,Normal,None
TXN004554,ACC0061,ACC0022,4011966884,Onveer Madan,76598.74,2025-07-17T14:14:07,14,3,0,0,0,20.32,Low,0,Normal,None
TXN004555,ACC0087,ACC0049,1939915527,Janaki Lad,11919.69,2026-02-21T15:27:17,15,5,0,0,0,8.55,Low,0,Normal,None
TXN004556,ACC0052,ACC0109,7311011808,Netra Lata,70522.24,2026-04-09T22:20:54,22,3,0,0,0,18.6,Low,0,Normal,None
TXN004557,ACC0029,ACC0040,6679017210,Urvashi Om,8299.32,2025-07-16T19:27:38,19,2,0,0,0,9.04,Low,0,Normal,None
TXN004558,ACC0035,ACC0040,6679017210,Ronith Morar,18890.22,2025-10-04T14:34:37,14,5,0,0,0,5.33,Low,0,Normal,None
TXN004559,ACC0105,ACC0029,2140169349,Nitesh Iyer,61032.05,2025-12-28T02:07:07,2,6,1,0,0,32.63,Medium,1,Flagged,RULE002
TXN004560,ACC0102,ACC0066,1116402431,Hemangini Krish,71643.48,2025-01-13T14:14:10,14,0,0,0,0,16.04,Low,0,Normal,None
TXN004561,ACC0056,ACC0080,3693985578,Girish Dani,34289.32,2025-05-03T02:36:59,2,5,1,0,0,32.24,Medium,1,Flagged,RULE002
TXN004562,ACC0026,ACC0042,7954672204,Kala Divan,1811552.51,2025-04-02T10:26:34,10,2,0,1,0,45.25,Medium,1,Flagged,RULE003
TXN004563,ACC0071,ACC0054,8995059760,Frado Bir,11237.45,2025-11-06T22:18:50,22,3,0,0,0,4.21,Low,0,Normal,None
TXN004564,ACC0100,ACC0118,1348697524,Harita Wason,63076.05,2025-07-07T12:05:17,12,0,0,0,0,18.38,Low,0,Normal,None
TXN004565,ACC0115,ACC0027,6493800024,Chameli Lal,1404820.55,2025-02-26T13:09:33,13,2,0,1,0,50.57,High,1,Flagged,RULE003
TXN004566,ACC0056,ACC0028,1118543408,Abeer Koshy,73052.43,2025-01-28T02:06:04,2,1,1,0,0,31.62,Medium,1,Flagged,RULE002
TXN004567,ACC0036,ACC0007,3849232839,Gavin Lad,48351.78,2025-07-13T02:44:23,2,6,1,0,0,34.81,Medium,1,Flagged,RULE002
TXN004568,ACC0014,ACC0095,8261111839,Naksh Ramachandran,23162.63,2025-09-17T02:16:39,2,2,1,0,0,39.43,Medium,1,Flagged,RULE002
TXN004569,ACC0053,ACC0097,3971203213,Anjali Sawhney,374580.75,2025-10-21T09:53:10,9,1,0,1,0,40.99,Medium,1,Flagged,RULE003
TXN004570,ACC0117,ACC0064,6242173772,Onkar Anand,5227.79,2025-12-06T16:03:36,16,5,0,0,0,4.32,Low,0,Normal,None
TXN004571,ACC0098,ACC0041,5659161352,Balveer Baria,1228306.03,2025-08-01T18:06:29,18,4,0,1,0,43.35,Medium,1,Flagged,RULE003
TXN004572,ACC0015,ACC0021,4482141802,Yuvraj Nath,207644.66,2025-02-03T14:18:20,14,0,0,1,0,43.32,Medium,1,Flagged,RULE003
TXN004573,ACC0009,ACC0056,6322520473,Xiti Ravel,40727.36,2025-08-09T15:44:04,15,5,0,0,0,8.87,Low,0,Normal,None
TXN004574,ACC0021,ACC0119,1322401182,Jasmit Ravi,28597.25,2025-08-23T09:08:13,9,5,0,0,0,8.74,Low,0,Normal,None
TXN004575,ACC0059,ACC0099,6715705115,Ansh Jani,76981.48,2026-01-15T14:21:46,14,3,0,0,1,33.23,Medium,1,Flagged,RULE001
TXN004576,ACC0030,ACC0032,6111349421,Nilima Dayal,83493.93,2025-09-05T15:08:08,15,4,0,0,0,21.93,Low,0,Normal,None
TXN004577,ACC0045,ACC0048,3953315788,Imaran Mander,82616.28,2026-02-19T08:06:11,8,3,0,0,0,18.53,Low,0,Normal,None
